Id,Price
16579,215448.01857366264
4394,284102.7420621598
1468,452941.7155269973
12965,150079.58928182436
2249,188750.1263856308
14384,149840.11396320103
13040,123740.8139636562
8872,133490.0773145216
12864,261153.60897900554
15712,158538.25033430906
14049,158724.39169739262
1840,127740.22476554947
12019,179305.12533549278
8948,170373.50396592863
15154,178531.00180083676
6943,148009.4434840741
12564,393680.0514580494
12766,176078.97127098142
7255,240032.07180675154
7962,154639.16017950597
709,134130.3286008779
4634,151561.6698094002
889,242009.84209729626
4774,129536.33008974112
13890,185330.18833871026
15431,141767.49201323083
8726,306683.5996067307
10373,146645.80673408398
6413,158917.20843202734
9761,143426.4354634451
15864,145691.87364139597
6147,145791.93043258676
3384,250865.837630916
320,281416.13567444653
8006,163546.48785782437
14395,185254.91008508974
14976,105272.83691668404
12185,231026.2106377529
4779,140026.13941126177
8551,156089.19630021654
9025,270602.88726486085
10616,218616.95834640253
7475,109033.85727721584
6341,311292.5006588186
14163,146275.1205894613
2211,191165.33528430676
10532,262337.92963046517
14338,139173.0210927067
831,182626.83678344302
3382,185832.47339895664
9209,300139.96691346803
7188,237269.8396124475
7197,212382.94956166865
11270,158165.1119275938
15918,91998.3661473009
6937,447974.81454251945
6178,181890.96311811742
10668,131027.3686064154
1413,265295.6254788316
6884,376434.6787855543
8266,206515.07326730437
14019,203449.8862558683
16764,149319.2903798064
15306,171088.25516679892
3740,242459.32622783887
5298,204930.673966134
8319,175238.96010699228
4229,186596.13210050136
13429,179087.05171529
1753,452891.48935686314
860,246235.63781047342
14219,144531.01886142234
12113,209469.9989201888
11309,115165.96560090083
9930,199042.39813042927
10570,200251.3409985288
2839,152471.78267643272
6699,126517.0097187962
16647,119075.78050764377
5325,236366.8821357326
13733,139341.015960295
7818,340178.846168231
12505,214982.28989199118
9489,200824.43969710323
10106,188608.6049502839
7864,208896.749145439
5134,274449.2789450793
11859,146887.7373308743
7440,346297.91652445286
1525,294828.7613967583
7339,185998.352040927
8,337078.32908343116
3248,123115.54575439017
8995,237044.4711130879
15178,69745.88363334298
8594,167390.40692406584
15770,206159.45665396107
15859,347339.8724313282
1735,313922.46347513044
11410,493827.394766455
16397,158517.8646454832
3572,149826.25649882582
5501,108318.02255819664
969,184705.7512336871
6977,484863.35772324656
1233,172515.71575234647
4258,158169.23283467197
90,425948.02160741505
16650,181290.6483443993
197,99656.82962370384
12514,248715.88786943496
4367,176244.67756706706
3199,219698.88086391424
5600,191907.11882264912
11641,193050.81095544784
14609,126331.43611028753
12775,149377.57042653245
14240,161980.53587535597
7933,191867.01109589127
6945,338787.3973901972
14006,200866.79922758817
6320,237113.01439114579
12061,199568.70086342964
16369,210521.35436299798
16354,369752.3549001135
3970,272622.5684552973
1048,204838.5110456651
3639,216332.77020937827
14448,233863.24692036136
2812,454236.8359694071
3932,146373.06613471004
14875,311280.52154430764
8883,119156.90085072171
7622,290901.8972932738
7252,123674.5411536636
9751,174157.58780731604
2378,204129.5280963454
6816,273439.5777506113
15358,174574.3363671732
7843,140994.10380003272
10448,365609.3133514427
7840,279408.26136465755
8880,235821.1129273377
12551,365880.05905508046
15470,192320.49291843
16207,192984.54387893277
12123,129161.26713610713
15247,373662.31334188284
7481,192933.4770264454
16171,331972.81691463006
7461,313731.9623115372
902,246490.46752005376
13094,161151.88957023743
11584,255858.70521689794
4462,180115.1561787842
15576,146174.54923839393
16606,265100.9682515148
5427,287751.83518112975
7725,170574.11188945587
5409,209440.7514993435
12579,125975.97250124883
12013,237401.99502589146
11321,198633.85215369717
9932,147058.59645749608
591,149339.29842437519
10357,208050.42259826668
3336,226081.3162701671
13,200898.77804216967
4809,222364.7847089563
7555,189185.63847567062
15172,323599.2797598097
6989,142473.51412201158
4707,193162.54619373864
2046,260720.62812656607
6495,90673.76751125505
3873,183496.10682995382
7061,206886.42367535987
12112,222861.4295809882
8917,277516.8897733089
7735,156672.2028973218
16442,218816.89113479017
4244,169607.96266394193
3747,239471.05992142204
11086,154441.7991323528
10080,209651.91559413951
15057,270779.38044769515
1331,192696.25390892473
8891,178437.9788573878
13411,233923.80088724208
16730,217255.78070690468
2267,198667.47444284637
3022,181506.9893842087
11190,221620.82162749313
11857,193346.73820857625
9318,202216.20701221318
16512,176786.6041648078
2053,224386.5631256532
13707,131722.40978591048
12143,161943.65594554297
14080,162705.6929653553
6130,174789.8707506699
7936,87145.99855164284
10101,155169.80654760092
5663,189261.97460612038
14811,129228.80654540006
1366,188746.9583581117
908,209550.3211057553
2953,123320.23694535345
14629,147893.4841919084
15096,398066.62674285664
2115,182257.08257030847
11770,167445.23247423145
12701,185984.45351560618
14584,137485.3926954503
1893,422751.7221371816
9501,520513.44924287987
2138,121834.57730939501
9346,210138.15227847156
15960,343194.40334884654
8230,161035.24834603674
13843,214433.537297584
13810,220589.49732130222
15650,182211.2050996918
9974,147950.20988025266
12200,196097.62064199208
538,189484.57887591782
5334,200867.56891700684
14823,116243.50723715784
4817,172662.76868340466
9041,195523.93814606668
4359,267232.14388803043
4852,213431.0627680447
10141,146887.73314241582
1503,190098.22227962155
16256,422599.92604995787
683,120686.00039017631
14382,217720.70897147368
7248,206524.05204805595
1200,178524.0806835606
3563,164060.19881358315
3681,366506.28633925656
3053,267228.9671721171
4099,202709.6043192868
807,134049.90893965846
4658,311773.26054835756
3535,178871.13445109338
12548,152963.94255301173
10488,192529.5035533526
5851,145900.43212224424
13736,219078.62743838262
875,168027.1150349488
14449,151502.53289444276
3958,335669.3436052225
10727,176383.02232528693
11296,138239.56605244233
13646,245597.92600673277
9599,199246.53354034707
7135,252422.15730531805
5943,347381.4234634258
2695,268946.0496112625
6766,201817.43829881094
5630,186398.7394638789
13586,207069.04716991482
3507,413234.379849443
10014,131446.21318988816
459,265718.19930638367
3582,266815.98994673236
8560,251582.40468147388
3372,180496.51335211506
13109,279606.2383446162
8160,205043.59122222956
10706,237137.40581698867
9104,326057.89501850476
2870,196289.34379829816
13712,138348.08066472702
13924,138384.60390914447
798,189300.6984244427
9750,433645.410693621
16248,408336.89198677154
3170,181370.44396278157
12700,223620.13021997287
10601,139134.45416550885
514,188676.5797452022
4010,316795.8311139585
8124,153952.14624587668
10800,172751.7844144787
13628,186678.71433946156
11637,152717.45709270443
781,178362.41210109688
16156,183160.31124493692
12618,256321.85061791216
9766,166089.215465171
15987,235814.2582631943
11051,325929.65584367816
7673,201719.1404589948
1245,404595.3645881384
2443,152265.30109713023
7413,86527.92325993303
310,143822.0381288933
10921,229463.56973843832
8709,99843.33824248739
12404,320712.8097254774
14986,220888.70769668356
10714,350951.26265637914
14286,204227.42325546456
13828,318485.3753588549
8926,450464.06976681517
12233,182321.0838069137
3913,210533.4398713265
5221,196543.6634021114
14965,83872.89817402612
862,175128.88873964193
13907,139453.58225959304
5418,191978.74473758007
2045,180454.96864173107
13321,181329.3845700333
2762,228772.08615903635
13888,185243.01523544654
14962,116497.43646162827
13305,334497.6910318466
8487,253872.4448979786
7146,168777.11124952586
1134,169267.2345177144
15092,328070.4502905857
13760,250162.31284367864
11958,439515.6517667325
3177,172944.12628422707
11350,200560.79402157202
1524,102854.51633744693
5527,261362.81554850563
2872,211091.80580884428
8602,369694.6694023846
3067,316171.87885473785
10435,216707.54548005975
11222,212175.51876370207
8700,161329.22593890442
10961,215309.32718722057
14305,203454.8186230757
8362,285370.1713035281
4979,150551.80374343527
7180,310489.6079505851
5763,109235.19178583668
2192,224179.95504766458
13581,201155.8726129292
10720,149405.94609567872
1358,234858.22505772722
13366,315181.2932450852
13539,414580.29155283875
12849,205239.5135578258
6794,174392.04521651514
525,474983.88455214957
12223,373345.1611840611
16271,136270.473743616
5818,129018.49698197376
16588,273022.25769751146
8981,119586.31936515894
16476,130270.81779782641
14663,191368.56111584
3,143370.01527376796
6615,133566.51131442274
12215,287931.8868122547
304,265955.995200806
13634,284919.779710338
9208,168974.03674234147
2175,168051.92782552663
250,197685.74228838214
6045,191441.06848842345
10516,155618.44058288782
1852,489010.1094861127
1573,172020.06261551962
15079,168884.68332815007
5500,176114.9087436661
15775,155825.48834233134
3198,170631.82378705987
6718,183158.0745679334
4149,176125.87043725632
9627,235564.14311648768
7595,308291.27608056413
4538,187131.9078178098
3555,232293.52233461055
10483,366279.98826639564
8834,169105.83340395626
16412,181805.42544363425
6449,157683.3385812311
2767,191181.45137369566
11498,164575.65342250257
16472,149762.1795195671
178,288617.94296667376
10948,185661.57635940332
13313,307439.9648911542
8065,138103.8377569082
102,164775.9791601272
14428,139934.27308322254
11973,134249.59727066362
6663,191988.95499957455
15989,145284.07059786585
10955,437649.28680099384
11772,147689.7554860837
11364,251452.08795497887
7082,163852.86257182108
7749,486357.1411432171
6428,129222.61768362239
6869,106306.88731418429
295,171033.62612274982
12266,247299.20994611506
11129,252328.38518755673
826,499159.5483208528
3262,239755.03212782097
15641,289550.4608352467
1662,449909.4171460225
10926,214997.12026224882
10232,236131.72467722849
6376,181966.13910888007
7817,187352.3394475106
354,203840.93329566065
10076,189578.17663669024
11379,306311.4155250632
10184,122344.41335833931
4696,349633.62309942895
13562,501294.6594958989
5436,182136.95898289734
13196,108601.70912963238
14939,310654.7958915748
14004,197084.21092313417
5916,178985.817122561
7229,180309.3346835968
9143,162138.0849631011
3440,196795.54544134974
319,176670.80118007466
11683,240388.34626145058
12647,217749.5241447345
12788,151845.9003209595
13662,239603.72519431156
423,294012.74066163733
5222,200885.08606726452
9242,182347.14884982893
2641,187463.37602523365
4855,165536.90126538285
5360,189322.9248323367
9799,165604.49725475334
5526,255133.9131935533
10309,151492.36061604688
2144,409231.0589505566
7191,180655.66226857604
6732,163088.92716938572
14789,160971.961695417
13525,154160.70059557198
4066,356056.0682515906
16422,210246.5906161156
14890,210123.25936918534
2922,242495.3079371615
3601,120614.51222273069
13416,110720.33871863829
14363,190973.73602529618
9496,272315.80261512863
7115,314837.68932985305
8615,146353.08598464678
5218,73886.38193340795
9493,197648.7532349451
10623,170589.6844741343
2272,136517.76933055845
3352,293964.9926652049
84,173727.72887652018
8086,125974.00572755108
2595,195754.71770254336
3531,156757.46604840428
7460,314128.52288463543
9214,279630.7452501801
2790,288739.3011238411
10548,241242.391502868
9218,180022.7829395652
7435,190244.69834193357
15780,186565.80314837012
7640,210719.99282944598
6223,170062.011034443
3425,111981.45169924507
10582,145275.3452969172
702,238692.44922304834
2111,177683.34250227167
11730,192113.82760703564
9865,251289.8243380315
16478,303410.6312025074
1885,222215.03475370817
3956,338589.87406156765
16735,121696.50694068441
15264,211100.78887990117
15971,154376.01861818993
5584,210155.22875175736
15242,165410.92498541935
14358,184479.13801557274
11300,199814.46039162745
5446,181497.09887113154
3934,174797.53838557546
6610,176982.2411282053
10164,280089.46474384924
4646,191805.75402705147
13304,200298.44050198063
1985,215964.72718453332
4746,140428.66981819633
7963,209762.87791443744
14083,273046.42140534386
13140,316820.59380255954
15023,258551.89342790152
13093,233770.79995044827
7160,191506.77996661363
7407,186650.95221167288
16056,186358.70009167842
751,478876.34214113245
6179,88233.75940108468
9137,248402.0756647156
10992,267224.0144112215
5744,341069.27088765585
10884,162541.3630217337
12858,278192.93196258467
13005,288981.9168605274
16714,191774.6624190225
1419,241727.43763056744
6064,189356.45036155934
3771,188489.08142852437
5945,500084.4069789335
8453,66495.38125181878
3806,159525.26788000294
16748,253276.14688187317
11380,232916.132670997
3107,203537.0502850328
12003,192403.5222269146
14567,283077.84425472736
1079,193604.96042833276
11705,158546.51575714623
7814,188515.88525990094
10174,161600.87874115352
5514,235261.18006155494
5265,254474.2012855486
10520,406175.7576439453
13195,213112.51085272423
14601,408697.0985784205
6012,166056.82368780696
13079,162164.81838789012
9009,125696.8281814225
3122,190965.41406519982
5470,240377.06088142234
4840,158244.80717980405
6270,281035.90571512847
9158,93776.07766546978
10120,104292.94730341091
10672,311214.7376929445
4573,136600.33959516304
12118,293273.06353524537
7447,126876.42686729599
2171,193788.26518643278
6126,328535.3820631649
2836,173047.2136067188
1457,255592.7977309989
11165,228351.81681427616
5923,211173.62711280183
1813,207348.11770447274
3492,261041.51439618532
1917,366857.3569944868
965,439982.0379757416
15795,149935.15362743166
821,201752.3311005746
4568,179428.6788558662
9078,236403.32755206517
11371,128425.9417336685
5149,180435.58832889074
281,197027.83215807017
1918,268141.5381208091
776,127895.39919803647
210,200151.54208319157
10782,179490.14499339167
9653,187159.38633980058
9372,154620.4092664826
5868,167343.9635266773
6176,132692.6866298152
3969,117427.01019821734
7427,147629.01049300734
8544,536901.0819356838
5219,236254.77537275702
16488,128906.68069897417
5855,248200.33244019613
15920,118304.90626766333
4393,425091.97394386807
5770,158082.18331744208
2900,149728.71833661015
8622,88243.82208056338
11610,276707.6124179226
10969,123965.57982292098
11029,104348.28897925586
6193,323923.6778193839
14087,455945.1323590438
13623,158187.22465386402
16689,175098.7314301743
1027,221738.059721239
949,145112.73849702525
672,96637.06261174935
13832,140134.39711622405
2471,201700.25595840905
8728,275111.80512097606
7742,235622.9784336495
2698,220199.79017743224
9084,172677.0713315244
6075,283346.44793927233
2874,171308.7137557722
13119,131969.42507712802
5010,223702.00725872733
1284,176635.27587750205
1151,171572.83028191328
5110,430601.370513974
11386,147517.46316236866
8019,220816.53770591985
2859,128727.57369433445
16110,176983.10463466484
16027,292506.7657708457
14902,183582.58178910986
14301,196985.51208099292
2451,188604.95975018598
13596,141070.97136349615
1464,150142.89360950814
7927,329304.0720026217
9638,229195.35977620422
8009,237201.9676609098
11903,167304.23490116178
9243,113305.26530995504
547,190739.44610154643
5511,119898.59459285556
11247,186821.3449170625
15928,378640.6926996654
3434,234056.51154161806
7614,118095.67926991492
1380,197714.25586597345
2770,135401.3957314345
111,181620.5533187991
5994,131860.55097846672
12341,209053.90197077225
2787,258814.23207255395
14410,296931.62515265547
15983,129304.23500465776
14876,210769.26866522126
653,146839.9198929516
2174,291873.57962079183
2575,340811.0924098388
7976,158214.16288923088
5812,332307.3121696989
13589,385360.1000827189
9122,141004.0646566412
8159,463325.6377935365
8754,222528.89850238006
9321,199590.2973874786
13535,177696.90545661154
2083,172294.39715792722
2689,394729.33936610364
2248,277219.74040566524
11649,167450.32727246042
11045,395039.7750983879
1276,82546.88455928017
5962,140962.77298555427
13012,171621.64675393736
4642,168579.6814687577
179,170645.6084866275
15347,471414.6133890426
3339,183315.0255389243
